district_name,block_name,block_code,gram_panchayat_name,gram_panchayat_code
PRATAPGARH,MANDHATA,2038,SARAI HAR NARAIN,83032
PRATAPGARH,PRATAPGARH (SADAR),2040,RAJAPUR KLA,266939
PRATAPGARH,PRATAPGARH (SADAR),2040,PURE MOHAN,266953
PRATAPGARH,PRATAPGARH (SADAR),2040,AUWAR,83096
PRATAPGARH,PRATAPGARH (SADAR),2040,BHAGESARA,83102
PRATAPGARH,PRATAPGARH (SADAR),2040,BHUIDAHA,83106
PRATAPGARH,PRATAPGARH (SADAR),2040,DAHILAMAU,83112
PRATAPGARH,PRATAPGARH (SADAR),2040,GHATAMPUR,83116
PRATAPGARH,PRATAPGARH (SADAR),2040,JOGAPUR,83122
PRATAPGARH,PRATAPGARH (SADAR),2040,KARANPUR,83123
PRATAPGARH,PRATAPGARH (SADAR),2040,NAMAKSAYAR,83134
PRATAPGARH,PRATAPGARH (SADAR),2040,PURANPUR PATHKHAN,83140
PRATAPGARH,PRATAPGARH (SADAR),2040,PURE HIRAMAN,83142
PRATAPGARH,PRATAPGARH (SADAR),2040,PURE ISHWARNATH,83143
PRATAPGARH,PRATAPGARH (SADAR),2040,PURE KESHAV RAI,83144
PRATAPGARH,PRATAPGARH (SADAR),2040,RAJAPUR,83149
PRATAPGARH,PRATAPGARH (SADAR),2040,RANJITPUR CHILBILA,83153
PRATAPGARH,PRATAPGARH (SADAR),2040,ROOPAPUR,83155
PRATAPGARH,PRATAPGARH (SADAR),2040,SAGRA,83156
PRATAPGARH,PRATAPGARH (SADAR),2040,SIPAHMAHERI,83166
PRATAPGARH,PRATAPGARH (SADAR),2040,SONAVA,83167
PRATAPGARH,SANDWA CHANDRIKA,2042,ASHAPUR,267194
PRATAPGARH,SANDWA CHANDRIKA,2042,ANTU DEHAT,83228
PRATAPGARH,SANDWA CHANDRIKA,2042,BHADAUSI,83235
PRATAPGARH,SANDWA CHANDRIKA,2042,CHAURA,83240
PRATAPGARH,SANDWA CHANDRIKA,2042,DANGARI,83244
PRATAPGARH,SANDWA CHANDRIKA,2042,GADWARA,83246
PRATAPGARH,SANDWA CHANDRIKA,2042,SHIVRAJPUR,83283
PRATAPGARH,SANDWA CHANDRIKA,2042,SHUKULPUR,83284
PRATAPGARH,SHIVGARH,2044,RUPIPUR,270541
PRAYAGRAJ,BAHADURPUR,1413,SARAI TAKI,265844
PRAYAGRAJ,BAHADURPUR,1413,MAHESHPUR,265845
PRAYAGRAJ,BAHADURPUR,1413,FIROZPUR TAL. IBRAHIMPUR,270787
PRAYAGRAJ,BAHADURPUR,1413,HABIBPUR,270789
PRAYAGRAJ,BAHADURPUR,1413,AMERSAPUR,44189
PRAYAGRAJ,BAHADURPUR,1413,ANDAWA,44190
PRAYAGRAJ,BAHADURPUR,1413,BADHAWA TAHIRPUR,44192
PRAYAGRAJ,BAHADURPUR,1413,BARIYARI,44198
PRAYAGRAJ,BAHADURPUR,1413,BHAGIPUR,44200
PRAYAGRAJ,BAHADURPUR,1413,CHAK HARIHARBAN,44204
PRAYAGRAJ,BAHADURPUR,1413,CHAQ CHURAWAN TA. KANIHAR,44207
PRAYAGRAJ,BAHADURPUR,1413,CHHATANAG UPERHAR,44208
PRAYAGRAJ,BAHADURPUR,1413,DUDUHI,44218
PRAYAGRAJ,BAHADURPUR,1413,DURJANPUR,44219
PRAYAGRAJ,BAHADURPUR,1413,GOTAWAN,44221
PRAYAGRAJ,BAHADURPUR,1413,HAVELIYA,44222
PRAYAGRAJ,BAHADURPUR,1413,JHUSI KOHNA,44226
PRAYAGRAJ,BAHADURPUR,1413,KANIHAR,44230
PRAYAGRAJ,BAHADURPUR,1413,KASERUAKALA,44233
PRAYAGRAJ,BAHADURPUR,1413,KATAKA,44234
PRAYAGRAJ,BAHADURPUR,1413,KUNADEEH,44240
PRAYAGRAJ,BAHADURPUR,1413,MALAWAN BUJURG,44245
PRAYAGRAJ,BAHADURPUR,1413,MALAWAN KHURD,44246
PRAYAGRAJ,BAHADURPUR,1413,NAIKA,44252
PRAYAGRAJ,BAHADURPUR,1413,POORE SURADAS,44257
PRAYAGRAJ,BAHADURPUR,1413,RAHIMAPUR,44258
PRAYAGRAJ,BAHADURPUR,1413,RAMAPUR,44260
PRAYAGRAJ,BAHADURPUR,1413,SARFUDDINPUR,44268
PRAYAGRAJ,BAHADURPUR,1413,SHERDEEH,44270
PRAYAGRAJ,BAHADURPUR,1413,SONAUTI,44273
PRAYAGRAJ,BAHADURPUR,1413,TENDUE,44276
PRAYAGRAJ,BAHADURPUR,1413,TULAPUR,44277
PRAYAGRAJ,BAHADURPUR,1413,USTAPUR MAHMOODABAD UPERHAR,44279
PRAYAGRAJ,CHAKA,1415,DADRI TAL. NAUGAWAN,270183
PRAYAGRAJ,CHAKA,1415,CHAK ABHAYRAM,270187
PRAYAGRAJ,CHAKA,1415,PATEWARA,270226
PRAYAGRAJ,CHAKA,1415,GONTI TAL. PURWA,270236
PRAYAGRAJ,CHAKA,1415,BHARAUNHA,270259
PRAYAGRAJ,CHAKA,1415,CHAK BABURA ALIMABAD,270264
PRAYAGRAJ,CHAKA,1415,ARAIL UPARHAR,44378
PRAYAGRAJ,CHAKA,1415,BARAMAR,44381
PRAYAGRAJ,CHAKA,1415,BASWAR,44382
PRAYAGRAJ,CHAKA,1415,CHAK GARIBDAS,44386
PRAYAGRAJ,CHAKA,1415,CHAK IMAM ALI,44387
PRAYAGRAJ,CHAKA,1415,CHAK PUREMIYAN KHURD,44388
PRAYAGRAJ,CHAKA,1415,CHAK RANA TIWARI,44389
PRAYAGRAJ,CHAKA,1415,CHAKA,44390
PRAYAGRAJ,CHAKA,1415,DABHAON,44393
PRAYAGRAJ,CHAKA,1415,DADARI TALUKA NAINI DADARI,44394
PRAYAGRAJ,CHAKA,1415,DANDI,44395
PRAYAGRAJ,CHAKA,1415,DEORI,44397
PRAYAGRAJ,CHAKA,1415,DEWRAKH UPARHAR,44398
PRAYAGRAJ,CHAKA,1415,DHANUHA,44399
PRAYAGRAJ,CHAKA,1415,GHOGHAPUR,44400
PRAYAGRAJ,CHAKA,1415,LAWAINKHURD,44403
PRAYAGRAJ,CHAKA,1415,LAWAYAN KALAN UPARHAR,44404
PRAYAGRAJ,CHAKA,1415,MADAUKA UPARHAR,44405
PRAYAGRAJ,CHAKA,1415,MAHEWA PATTI PASHCHIM UPARHAR,44406
PRAYAGRAJ,CHAKA,1415,MAHUWARI,44407
PRAYAGRAJ,CHAKA,1415,MASIKA,44408
PRAYAGRAJ,CHAKA,1415,MAWAIYA UPARHAR,44409
PRAYAGRAJ,CHAKA,1415,MOHABATGANJ UPARHAR,44410
PRAYAGRAJ,CHAKA,1415,NAINI TALUKA NAINI DADARI,44411
PRAYAGRAJ,CHAKA,1415,NEWADA SAMOGAR,44412
PRAYAGRAJ,CHAKA,1415,NIBI TALUKA KHURD,44413
PRAYAGRAJ,CHAKA,1415,PIPIRASA,44415
PRAYAGRAJ,CHAKA,1415,PURA PANDEY,44417
PRAYAGRAJ,CHAKA,1415,PURE KHAGAN,44418
PRAYAGRAJ,CHAKA,1415,SANDWA KALAN,44420
PRAYAGRAJ,CHAKA,1415,TENDUAWAN,44422
PRAYAGRAJ,CHAKA,1415,TIGNAUTA,44423
PRAYAGRAJ,KAURIHAR,1422,MAHRUDIH,270270
PRAYAGRAJ,KAURIHAR,1422,BAKSI MODA,44828
PRAYAGRAJ,KAURIHAR,1422,BAMROLI  UPARHAR,44829
PRAYAGRAJ,KAURIHAR,1422,BHARETHA,44833
PRAYAGRAJ,KAURIHAR,1422,CHANDRABHANPUR,44839
PRAYAGRAJ,KAURIHAR,1422,DAMUPUR,44844
PRAYAGRAJ,KAURIHAR,1422,HATHIGHA,44857
PRAYAGRAJ,KAURIHAR,1422,JHALWA,44865
PRAYAGRAJ,KAURIHAR,1422,KATHULA GOSPUR,44874
PRAYAGRAJ,KAURIHAR,1422,MALAK HERHER UPERHAR,44890
PRAYAGRAJ,KAURIHAR,1422,RAHIMABAD,44914
PRAYAGRAJ,KAURIHAR,1422,SAHA URF PIPALGAON,44917
PRAYAGRAJ,SORAON,1431,BAHMALPUR,45505
PRAYAGRAJ,SORAON,1431,BHADRI,45509
PRAYAGRAJ,SORAON,1431,GADDOPUR,45516
PRAYAGRAJ,SORAON,1431,GAURA,45517
PRAYAGRAJ,SORAON,1431,GOHRI,45518
PRAYAGRAJ,SORAON,1431,KORSAND,45523
PRAYAGRAJ,SORAON,1431,LEHRA,45527
PRAYAGRAJ,SORAON,1431,MALAK CATURII,45529
PRAYAGRAJ,SORAON,1431,MALAK CHAUDHARI,45530
PRAYAGRAJ,SORAON,1431,MOORAHU,45534
PRAYAGRAJ,SORAON,1431,RAMPUR,45540
PRAYAGRAJ,SORAON,1431,RANGPURA,45541
PRAYAGRAJ,SORAON,1431,RUDAPUR,45542
PRAYAGRAJ,SORAON,1431,SINGARPUR,45551
RAE BARELI,DIH,2051,sunga,271814
RAE BARELI,SALON,2059,SALON,84069
RAE BARELI,SHIVGARH,2062,BHAWANI GARH,84201
RAE BARELI,SHIVGARH,2062,DHEKWA,84205
RAE BARELI,SHIVGARH,2062,KUMHARAWAN,84216
RAE BARELI,SHIVGARH,2062,PIPRI,84222
RAE BARELI,SHIVGARH,2062,SARAIN CHHATRADHARI,84226
RAE BARELI,SHIVGARH,2062,SHIV GARH,84227
RAE BARELI,SHIVGARH,2062,SIVLI,84228
RAMPUR,SHAHABAD,2070,SAIFNI,84817
RAMPUR,SUAR,2071,DARIYAL EHATMALI,84848
RAMPUR,SUAR,2071,DARIYAL MUSTHKAM,84849
RAMPUR,SUAR,2071,NARPAT NAGAR,84914
SAHARANPUR,MUZAFFARABAD,2075,CHHUTMALPUR,85173
SAHARANPUR,MUZAFFARABAD,2075,FATEHPUR BHADO,85181
SAHARANPUR,RAMPUR MANIHARAN,2080,RAMPUR MANIHARAN DEHAT,85520
SHAHJAHANPUR,BANDA,2098,BANDA,86819
SHAHJAHANPUR,BHAWAL KHERA,2099,AHMADPUR NIWAZPUR,268059
SHAHJAHANPUR,BHAWAL KHERA,2099,JALALNAGAR CHUNGI VAHAR URF SAHAMATGANJ GAUTIYA,271048
SHAHJAHANPUR,BHAWAL KHERA,2099,CHINAUR,86898
SHAHJAHANPUR,DADROL,2100,LALPUR,86989
SHAHJAHANPUR,JALALABAD,2102,SAHABGANJ,87110
SHAHJAHANPUR,KALAN,2103,RAFIYABAD KALAN,242954
SHAHJAHANPUR,NIGOHI,2109,HAMJAPUR,87349
SHAHJAHANPUR,NIGOHI,2109,NIGOHI,87369
SITAPUR,BEHTA,2133,KAKRHA,271014
SITAPUR,BEHTA,2133,AHMADABAD,88984
SITAPUR,MAHMUDABAD,2141,CHATURABEHAD,271105
SITAPUR,MAHMUDABAD,2141,GULARAMAU,89569
SITAPUR,MAHMUDABAD,2141,ICHAULI,89573
SITAPUR,MAHMUDABAD,2141,LAIL KALAN,89585
SITAPUR,MAHMUDABAD,2141,MALL SARAI,89590
SITAPUR,MAHMUDABAD,2141,SUKAIPUR,89614
SITAPUR,MAHOLI,2142,ADHAURA,89617
SITAPUR,MAHOLI,2142,ADHAURI,89618
SITAPUR,MAHOLI,2142,BHIRIYA,89629
SITAPUR,MAHOLI,2142,GUJIYA,89639
SITAPUR,MAHOLI,2142,MAHOLI DEHAT,89654
SONBHADRA,MYORPUR,2156,Khadpathar,271216
SONBHADRA,MYORPUR,2156,ANPARA,90526
SONBHADRA,MYORPUR,2156,AURI,90528
SONBHADRA,MYORPUR,2156,GARABANDHA,90542
SONBHADRA,MYORPUR,2156,KAKARI,90549
SONBHADRA,MYORPUR,2156,MURDHOWA,90567
SONBHADRA,MYORPUR,2156,PARASI,90573
SONBHADRA,MYORPUR,2156,REHTA,90582
SONBHADRA,ROBERTSGANJ,2158,Ghuwas Khurd,269417
SONBHADRA,ROBERTSGANJ,2158,Bichapai,269425
SONBHADRA,ROBERTSGANJ,2158,Chhapaka,269428
SONBHADRA,ROBERTSGANJ,2158,Sahijan Khurd,270129
SONBHADRA,ROBERTSGANJ,2158,BABANAULI,90637
SONBHADRA,ROBERTSGANJ,2158,BARAULI,90647
SONBHADRA,ROBERTSGANJ,2158,KAMHARI,90679
SONBHADRA,ROBERTSGANJ,2158,ORMAURA,90707
SULTANPUR,LAMBHUA,2175,GHATAMPUR,270860
SULTANPUR,LAMBHUA,2175,BENDOOPARA,91693
SULTANPUR,LAMBHUA,2175,GAJAPUR,91703
SULTANPUR,LAMBHUA,2175,JAGANNATHPUR,91714
SULTANPUR,LAMBHUA,2175,LAMBUAA,91723
SULTANPUR,LAMBHUA,2175,PARSRAMPUR,91736
SULTANPUR,LAMBHUA,2175,SEMARI RAJAPUR,91747
UNNAO,FATEHPUR CHAURASI,2187,UGU DEHAT,272240
UNNAO,SIKANDARPUR KARAN,2195,ACHALGANJ,92761
UNNAO,SIKANDARPUR KARAN,2195,HADHA,92783
UNNAO,SIKANDARPUR KARAN,2195,LOHCHA,92797
UNNAO,SUMERPUR,2197,BAJPAIKHERA,92887
UNNAO,SUMERPUR,2197,SARAI MANGALI,92946
VARANASI,CHIRAIGAON,2200,ASHAPUR,93141
VARANASI,CHIRAIGAON,2200,DINAPUR,93154
VARANASI,CHIRAIGAON,2200,FARIDPUR,93155
VARANASI,CHIRAIGAON,2200,GOITHAHA,93157
VARANASI,CHIRAIGAON,2200,HIRAMANPUR,93162
VARANASI,CHIRAIGAON,2200,HRIDAYPUR,93163
VARANASI,CHIRAIGAON,2200,KHALISPUR,93169
VARANASI,CHIRAIGAON,2200,KOTAVA,93172
VARANASI,CHIRAIGAON,2200,LEDHUPUR,93174
VARANASI,CHIRAIGAON,2200,RAGHUNATHPUR,93191
VARANASI,CHIRAIGAON,2200,RAJNAHIYA,93192
VARANASI,CHIRAIGAON,2200,RASULGARH,93196
VARANASI,CHIRAIGAON,2200,RUSTAMPUR,93197
VARANASI,CHIRAIGAON,2200,SALARPUR,93198
VARANASI,CHIRAIGAON,2200,SANDAHA,93199
VARANASI,CHIRAIGAON,2200,SARAI MOHANA,93201
VARANASI,CHIRAIGAON,2200,SINGHPUR,93208
VARANASI,CHIRAIGAON,2200,TILAMAPUR,93215
VARANASI,HARAHUA,2202,Holapur,265907
VARANASI,HARAHUA,2202,BASDEVPUR,265908
VARANASI,HARAHUA,2202,AEDE,93301
VARANASI,HARAHUA,2202,BHAWANIPUR,93313
VARANASI,HARAHUA,2202,CHUPPEPUR,93323
VARANASI,HARAHUA,2202,DANDUPUR,93324
VARANASI,HARAHUA,2202,DANIYALPUR,93325
VARANASI,HARAHUA,2202,GANESHPUR,93331
VARANASI,HARAHUA,2202,HARIBALLAMPUR,93337
VARANASI,HARAHUA,2202,HATIYA,93338
VARANASI,HARAHUA,2202,KANUDIH,93342
VARANASI,HARAHUA,2202,BADALALPUR,93347
VARANASI,HARAHUA,2202,LAMAHI,93348
VARANASI,HARAHUA,2202,LODHAN,93349
VARANASI,HARAHUA,2202,MADHAWA,93350
VARANASI,HARAHUA,2202,PARMANADPUR,93355
VARANASI,HARAHUA,2202,PISAUR,93356
VARANASI,HARAHUA,2202,RAMDATTPUR,93363
VARANASI,HARAHUA,2202,RASULPUR,93365
VARANASI,HARAHUA,2202,SARASAVAON,93368
VARANASI,HARAHUA,2202,SOYEPUR,93372
VARANASI,KASHI VIDYAPEETH,2203,SHIVDASHPUR,243376
VARANASI,KASHI VIDYAPEETH,2203,LOHATA,243377
VARANASI,KASHI VIDYAPEETH,2203,LAHARTARA,243380
VARANASI,KASHI VIDYAPEETH,2203,KARAUDI,243381
VARANASI,KASHI VIDYAPEETH,2203,KANDWA,243382
VARANASI,KASHI VIDYAPEETH,2203,AWALESHPUR,93387
VARANASI,KASHI VIDYAPEETH,2203,BHAGWANPUR,93392
VARANASI,KASHI VIDYAPEETH,2203,BHITARI,93395
VARANASI,KASHI VIDYAPEETH,2203,BHIKHARI PUR,93396
VARANASI,KASHI VIDYAPEETH,2203,CHHITUPUR,93400
VARANASI,KASHI VIDYAPEETH,2203,CHITAIPUR,93401
VARANASI,KASHI VIDYAPEETH,2203,CHURAMANPUR,93404
VARANASI,KASHI VIDYAPEETH,2203,DOMARI,93406
VARANASI,KASHI VIDYAPEETH,2203,PHULWARIYA,93408
VARANASI,KASHI VIDYAPEETH,2203,JALALAIPATTI,93415
VARANASI,KASHI VIDYAPEETH,2203,KAKARMATTA,93418
VARANASI,KASHI VIDYAPEETH,2203,KANCHANPUR,93419
VARANASI,KASHI VIDYAPEETH,2203,MADAULI,93430
VARANASI,KASHI VIDYAPEETH,2203,MADUADEEH,93433
VARANASI,KASHI VIDYAPEETH,2203,MAHESHPUR,93434
VARANASI,KASHI VIDYAPEETH,2203,NASIRPUR,93442
VARANASI,KASHI VIDYAPEETH,2203,NATHUPUR,93443
VARANASI,KASHI VIDYAPEETH,2203,NUAAW,93444
VARANASI,KASHI VIDYAPEETH,2203,PAHADI,93445
VARANASI,KASHI VIDYAPEETH,2203,SHIRGOVERDHANPUR,93452
VARANASI,KASHI VIDYAPEETH,2203,SUZABAD,93453
VARANASI,KASHI VIDYAPEETH,2203,SUSUWAHI,93455
